city_development_index,relevent_experience,education_level,experience,last_new_job,training_hours,gender_Female,gender_Male,gender_Other,enrolled_university_Full time course,enrolled_university_No Enrollment,enrolled_university_Part time course,major_discipline_Arts,major_discipline_Business Degree,major_discipline_Humanities,major_discipline_No Major,major_discipline_Other,major_discipline_STEM,major_discipline_Unknown,company_size_Large,company_size_Medium,company_size_Small,company_size_Unknown,company_type_Early Stage Startup,company_type_Funded Startup,company_type_NGO,company_type_Other,company_type_Public Sector,company_type_Pvt Ltd,company_type_Unknown,training_per_experience,target
0.92,1,4,21,1,4.406719247264253,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,3.6818181818181825,0.0
0.7759999999999999,1,3,4,1,2.4849066497880004,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,2.2,0.0
0.92,1,3,21,1,3.9318256327243257,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,2.272727272727273,0.0
0.924,0,2,6,0,2.772588722239781,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,2.142857142857143,0.0
0.939,1,4,21,5,3.4657359027997265,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1.4090909090909092,0.0
0.926,1,4,21,0,4.442651256490317,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,3.818181818181819,0.0
0.897,1,3,4,1,3.7612001156935624,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,8.4,0.0
0.624,1,3,10,5,4.663439094112067,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,9.545454545454543,1.0
0.92,1,3,21,5,4.290459441148391,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,3.272727272727272,0.0
0.789,1,3,14,5,3.7612001156935624,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,2.8,1.0
0.698,1,3,15,1,5.030437921392435,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,9.499999999999998,0.0
0.92,1,3,12,1,4.110873864173311,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,4.615384615384616,0.0
0.624,0,4,2,0,2.1972245773362196,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,2.6666666666666674,0.0
0.91,0,4,13,3,2.8903717578961645,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,1.214285714285714,1.0
0.923,0,2,1,1,3.5263605246161616,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,16.500000000000004,0.0
0.91,1,4,4,0,3.6635616461296463,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,7.599999999999999,0.0
0.92,1,3,14,2,5.187385805840755,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,11.866666666666667,0.0
0.92,1,3,15,1,2.4849066497880004,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0.6875,0.0
0.893,1,2,21,0,4.477336814478207,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,3.954545454545456,0.0
0.802,1,3,13,0,4.442651256490317,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,6.000000000000001,0.0
0.884,1,3,21,2,3.4965075614664802,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,1.4545454545454546,0.0
0.887,1,4,9,1,3.4657359027997265,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,3.1,1.0
0.624,0,3,2,1,3.6888794541139363,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,13.0,0.0
0.775,1,3,7,1,2.5649493574615367,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1.5,0.0
0.624,1,3,5,1,3.9318256327243257,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,8.333333333333334,0.0
0.903,1,3,3,1,4.02535169073515,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,13.750000000000005,1.0
0.92,1,4,2,1,4.653960350157523,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,34.66666666666666,0.0
0.92,1,3,21,5,4.51085950651685,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,4.09090909090909,1.0
0.92,1,4,21,5,2.1972245773362196,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.3636363636363637,0.0
0.624,0,3,2,0,4.634728988229636,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,34.00000000000001,0.0
0.624,1,4,0,1,5.313205979041787,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,201.99999999999997,1.0
0.555,1,3,4,1,3.1354942159291497,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,4.4,0.0
0.624,0,3,3,0,3.7612001156935624,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,10.5,0.0
0.92,0,1,4,0,3.9318256327243257,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,10.0,0.0
0.624,1,4,3,1,4.48863636973214,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,21.999999999999996,0.0
0.754,1,3,5,4,4.406719247264253,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,13.500000000000002,0.0
0.92,1,4,21,1,2.0794415416798357,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0.3181818181818181,0.0
0.91,1,3,21,5,4.143134726391533,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,2.818181818181818,0.0
0.92,1,3,6,1,4.430816798843313,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,11.857142857142856,0.0
0.939,1,3,9,5,2.4849066497880004,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,1.1,0.0
0.926,0,5,21,5,2.3978952727983707,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0.45454545454545464,0.0
0.939,1,4,10,1,4.74493212836325,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,10.363636363636365,0.0
0.624,1,4,3,1,3.6109179126442243,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,8.999999999999998,0.0
0.91,0,3,2,0,4.394449154672439,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,26.666666666666675,1.0
0.92,1,3,21,5,4.6913478822291435,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,4.909090909090907,0.0
0.92,1,3,2,2,3.828641396489095,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,15.0,0.0
0.92,0,3,5,0,4.356708826689592,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,12.833333333333334,0.0
0.926,1,4,15,2,2.1972245773362196,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.5000000000000001,0.0
0.878,0,3,5,1,3.367295829986474,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,4.666666666666667,0.0
0.727,1,3,9,5,3.6375861597263857,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,3.6999999999999993,0.0
0.91,0,3,2,2,4.6913478822291435,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,35.99999999999999,1.0
0.92,1,3,13,2,5.093750200806762,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,11.571428571428571,0.0
0.754,1,2,9,5,3.7376696182833684,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,4.1000000000000005,0.0
0.903,1,4,19,4,1.6094379124341003,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,0.19999999999999996,0.0
0.884,0,5,3,1,3.7376696182833684,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,10.250000000000002,0.0
0.903,1,3,17,2,2.5649493574615367,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0.6666666666666666,0.0
0.92,1,3,21,1,5.25227342804663,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,8.636363636363637,0.0
0.624,1,3,7,5,3.4011973816621555,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,3.6250000000000004,1.0
0.92,1,3,6,1,2.4849066497880004,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,1.5714285714285714,0.0
0.92,0,2,3,1,3.4339872044851463,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,7.5,0.0
0.92,1,4,13,5,3.6888794541139363,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,2.7857142857142856,0.0
0.804,1,2,9,1,2.833213344056216,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,1.6,0.0
0.926,0,3,21,5,1.791759469228055,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0.22727272727272727,0.0
0.698,0,2,8,0,3.6888794541139363,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,4.333333333333333,0.0
